Identifiant arc,Date et heure de comptage,Débit horaire,Taux d'occupation
4264,2020-12-01T09:00:00,1279.0,13.58
4264,2020-11-02T05:00:00,144.0,2.25611
4264,2020-12-01T23:00:00,236.0,2.56222
4264,2020-11-01T23:00:00,245.0,8.112219999999999
4264,2020-07-01T16:00:00,1138.0,17.86611
4264,2020-07-01T22:00:00,880.0,16.03611
4264,2020-12-01T14:00:00,1085.0,15.69
4264,2020-08-05T03:00:00,487.0,6.35389
4264,2020-08-05T11:00:00,897.0,10.29833
4264,2020-08-05T07:00:00,507.0,5.71611
4264,2020-08-05T09:00:00,978.0,10.03222
4264,2020-07-01T18:00:00,1125.0,14.607220000000002
4264,2020-12-01T16:00:00,1083.0,15.84
4264,2020-11-01T12:00:00,116.0,5.467219999999998
4264,2020-07-01T20:00:00,1067.0,14.93667
4264,2020-10-01T19:00:00,1305.0,19.62722
4264,2020-05-01T02:00:00,50.0,0.69889
4264,2020-10-01T23:00:00,720.0,9.85611
4264,2020-10-01T20:00:00,1286.0,17.385
4264,2020-12-01T19:00:00,1018.0,12.42611
4264,2020-05-01T04:00:00,29.0,0.445
4264,2020-05-01T03:00:00,43.0,0.71667
4264,2020-05-01T01:00:00,73.0,0.91667
4264,2020-11-01T14:00:00,65.0,0.76278
4264,2020-12-01T05:00:00,119.0,0.97278
4264,2020-07-01T06:00:00,287.0,6.53
4264,2020-07-01T15:00:00,1073.0,16.13389
4264,2020-09-21T14:00:00,1072.0,22.02611
4264,2020-09-21T18:00:00,1068.0,17.68111
4264,2020-12-01T17:00:00,1030.0,14.41889
4264,2020-07-01T07:00:00,679.0,6.75944
4264,2020-11-02T02:00:00,131.0,6.26889
4264,2020-12-01T22:00:00,378.0,16.53667
4264,2020-10-01T12:00:00,1173.0,18.12556
4264,2020-11-02T08:00:00,895.0,9.23778
4264,2020-08-05T18:00:00,1018.0,17.70722
4264,2020-08-05T16:00:00,900.0,15.51
4264,2020-08-05T21:00:00,956.0,17.295560000000002
4264,2020-08-05T17:00:00,911.0,18.637220000000006
4264,2020-08-05T14:00:00,837.0,14.69111
4264,2020-11-01T20:00:00,358.0,6.205
4264,2020-10-01T15:00:00,,
4264,2020-11-02T07:00:00,609.0,6.43556
4264,2020-12-01T08:00:00,914.0,9.12111
4264,2020-07-01T12:00:00,1173.0,14.93556
4264,2020-11-02T10:00:00,1202.0,19.53167
4264,2020-10-01T07:00:00,708.0,6.8555600000000005
4264,2020-07-01T05:00:00,201.0,2.24833
4264,2020-11-02T01:00:00,124.0,1.96556
4264,2020-10-01T08:00:00,1118.0,10.86611
4264,2020-10-01T06:00:00,315.0,2.52056
4264,2020-10-01T14:00:00,1221.0,22.26833
4264,2020-11-02T04:00:00,109.0,3.07
4264,2020-09-23T00:00:00,742.0,8.70556
4264,2020-09-22T22:00:00,839.0,13.19611
4264,2020-09-22T20:00:00,1304.0,19.56167
4264,2020-09-22T18:00:00,1168.0,16.546670000000002
4264,2020-12-01T20:00:00,892.0,11.67945
4264,2020-09-02T18:00:00,1183.0,19.055
4264,2020-09-02T23:00:00,640.0,8.43833
4264,2020-09-02T14:00:00,1150.0,20.105
4264,2020-09-02T16:00:00,1163.0,19.92778
4264,2020-09-02T22:00:00,733.0,9.47889
4264,2020-09-02T12:00:00,1073.0,16.52167
4264,2020-09-02T11:00:00,1166.0,16.362779999999994
4264,2020-09-03T00:00:00,643.0,8.87445
4264,2020-09-02T15:00:00,1120.0,16.905
4264,2020-09-02T03:00:00,339.0,3.59556
4264,2020-09-02T02:00:00,432.0,5.35611
4264,2020-09-02T07:00:00,620.0,6.99167
4264,2020-09-02T06:00:00,280.0,3.22278
4264,2020-09-02T10:00:00,1016.0,45.04056
4264,2020-11-02T03:00:00,107.0,5.73222
4264,2020-11-02T09:00:00,1210.0,17.805
4264,2020-12-02T00:00:00,177.0,1.89778
4264,2020-11-02T11:00:00,869.0,13.19667
4264,2020-10-01T11:00:00,1316.0,17.22833
4264,2020-07-01T10:00:00,1263.0,15.30722
4264,2020-07-01T19:00:00,1135.0,18.66611
4264,2020-12-01T15:00:00,1160.0,16.267220000000002
4264,2020-10-01T16:00:00,,
4264,2020-11-02T06:00:00,206.0,3.415
4264,2020-12-01T13:00:00,1209.0,17.427220000000002
