Identifiant arc,Date et heure de comptage,Débit horaire,Taux d'occupation
5671,2020-08-12T15:00:00,626.0,3.66
5671,2020-08-12T14:00:00,583.0,3.15056
5671,2020-08-12T11:00:00,558.0,3.84389
5671,2020-12-01T17:00:00,854.0,7.548889999999999
5671,2020-11-01T12:00:00,333.0,2.02889
5671,2020-10-01T06:00:00,146.0,0.87611
5671,2020-07-01T17:00:00,875.0,43.15445
5671,2020-12-01T07:00:00,293.0,1.88611
5671,2020-11-01T18:00:00,458.0,2.49444
5671,2020-11-01T11:00:00,260.0,1.60278
5671,2020-10-01T10:00:00,756.0,17.60389
5671,2020-09-23T00:00:00,539.0,2.71833
5671,2020-09-22T22:00:00,600.0,3.22278
5671,2020-09-22T21:00:00,813.0,4.33778
5671,2020-06-03T19:00:00,1114.0,27.30278
5671,2020-06-03T02:00:00,189.0,0.72611
5671,2020-06-03T11:00:00,830.0,8.55945
5671,2020-06-03T08:00:00,631.0,4.89889
5671,2020-06-03T07:00:00,350.0,2.15667
5671,2020-06-03T03:00:00,180.0,1.04778
5671,2020-06-03T21:00:00,830.0,5.36
5671,2020-06-04T00:00:00,466.0,3.07556
5671,2020-06-03T22:00:00,549.0,4.08556
5671,2020-06-03T01:00:00,346.0,1.6972200000000002
5671,2020-06-03T14:00:00,906.0,6.87722
5671,2020-06-03T04:00:00,129.0,0.62278
5671,2020-06-03T23:00:00,473.0,2.99834
5671,2020-06-03T09:00:00,826.0,6.27278
5671,2020-06-03T16:00:00,970.0,8.546669999999999
5671,2020-06-03T12:00:00,890.0,7.98222
5671,2020-06-03T18:00:00,1121.0,26.70722
5671,2020-06-03T17:00:00,948.0,11.71556
5671,2020-06-03T05:00:00,79.0,0.34445
5671,2020-06-03T13:00:00,894.0,5.565
5671,2020-06-03T10:00:00,818.0,6.1677800000000005
5671,2020-06-03T15:00:00,930.0,8.71722
5671,2020-06-03T06:00:00,112.0,0.66667
5671,2020-06-03T20:00:00,1082.0,7.11333
5671,2020-11-02T20:00:00,584.0,3.47278
5671,2020-10-01T16:00:00,,
5671,2020-12-01T11:00:00,669.0,5.79444
5671,2020-11-01T15:00:00,458.0,3.36111
5671,2020-07-01T14:00:00,927.0,7.07667
5671,2020-11-01T17:00:00,439.0,2.91611
5671,2020-05-01T03:00:00,47.0,0.22333000000000006
5671,2020-05-01T01:00:00,99.0,0.75334
5671,2020-05-01T04:00:00,25.0,0.09445
5671,2020-05-01T02:00:00,60.0,0.24056
5671,2020-11-02T06:00:00,128.0,0.81333
5671,2020-12-01T18:00:00,904.0,6.80722
5671,2020-11-01T19:00:00,495.0,2.82111
5671,2020-10-01T22:00:00,671.0,3.92778
5671,2020-07-01T09:00:00,934.0,6.776669999999998
5671,2020-07-01T18:00:00,937.0,43.64278
5671,2020-07-01T07:00:00,322.0,2.06167
5671,2020-11-01T05:00:00,57.0,0.32334
5671,2020-10-01T12:00:00,806.0,8.18667
5671,2020-12-01T06:00:00,118.0,0.83778
5671,2020-08-16T05:00:00,61.0,0.97333
5671,2020-08-16T06:00:00,92.0,0.31833
5671,2020-08-16T10:00:00,221.0,1.47056
5671,2020-08-16T12:00:00,334.0,1.87167
5671,2020-08-16T16:00:00,430.0,2.29222
5671,2020-08-16T17:00:00,465.0,2.385
5671,2020-08-16T18:00:00,473.0,3.065
5671,2020-08-16T20:00:00,484.0,2.57278
5671,2020-08-16T21:00:00,451.0,2.13945
5671,2020-08-16T22:00:00,433.0,2.05611
5671,2020-08-17T00:00:00,356.0,1.715
5671,2020-11-02T08:00:00,594.0,5.79445
5671,2020-07-02T00:00:00,558.0,3.03334
5671,2020-10-01T15:00:00,,
5671,2020-05-23T03:00:00,221.0,1.01111
5671,2020-05-23T04:00:00,135.0,0.57
5671,2020-05-23T08:00:00,208.0,1.19833
5671,2020-05-23T10:00:00,406.0,2.91111
5671,2020-05-23T11:00:00,538.0,3.765
5671,2020-05-23T12:00:00,658.0,4.25167
5671,2020-05-23T14:00:00,711.0,4.09889
5671,2020-05-23T15:00:00,730.0,4.405
5671,2020-05-23T16:00:00,713.0,4.88556
5671,2020-05-23T17:00:00,812.0,5.55056
5671,2020-05-23T22:00:00,409.0,2.24111
5671,2020-12-01T04:00:00,58.0,0.41945
5671,2020-07-01T16:00:00,1122.0,12.58167
5671,2020-12-01T21:00:00,585.0,3.23
5671,2020-07-01T22:00:00,598.0,3.19611
5671,2020-12-01T19:00:00,1106.0,10.64389
5671,2020-12-02T00:00:00,156.0,0.8622200000000001
5671,2020-07-01T23:00:00,627.0,3.35556
5671,2020-07-01T21:00:00,961.0,6.37722
5671,2020-10-01T07:00:00,383.0,2.57445
5671,2020-10-01T17:00:00,989.0,17.74778
5671,2020-10-01T18:00:00,913.0,31.55833
5671,2020-08-05T16:00:00,650.0,4.44222
5671,2020-08-05T22:00:00,490.0,2.40889
5671,2020-08-05T23:00:00,384.0,1.82778
5671,2020-08-05T17:00:00,671.0,4.18889
5671,2020-08-05T19:00:00,783.0,4.35111
5671,2020-08-06T00:00:00,383.0,1.95667
5671,2020-08-05T12:00:00,759.0,4.54945
5671,2020-10-01T13:00:00,842.0,16.453329999999998
5671,2020-12-01T12:00:00,729.0,4.79945
5671,2020-07-01T13:00:00,1049.0,9.07
5671,2020-11-02T01:00:00,113.0,0.6188899999999999
5671,2020-10-01T08:00:00,614.0,5.73334
5671,2020-12-01T10:00:00,737.0,5.47667
5671,2020-12-01T20:00:00,822.0,5.22778
5671,2020-07-01T08:00:00,688.0,5.08833
5671,2020-09-02T20:00:00,1015.0,7.2122199999999985
5671,2020-09-02T17:00:00,866.0,16.23222
5671,2020-09-03T00:00:00,402.0,2.30722
5671,2020-09-02T19:00:00,1035.0,17.537779999999998
5671,2020-09-02T15:00:00,882.0,6.64111
5671,2020-09-02T18:00:00,1008.0,20.70111
5671,2020-09-02T01:00:00,313.0,1.66333
5671,2020-09-02T10:00:00,1159.0,19.116670000000006
5671,2020-09-02T04:00:00,93.0,0.69667
5671,2020-09-02T02:00:00,155.0,0.69333
5671,2020-11-02T03:00:00,55.0,0.295
5671,2020-10-01T09:00:00,765.0,26.97833
5671,2020-11-01T14:00:00,491.0,2.62778
5671,2020-10-01T20:00:00,1137.0,19.15667
5671,2020-12-01T13:00:00,820.0,7.243889999999999
5671,2020-07-01T11:00:00,830.0,6.39167
5671,2020-10-01T11:00:00,741.0,6.185
5671,2020-07-01T15:00:00,979.0,7.525
5671,2020-11-02T05:00:00,51.0,0.20889
5671,2020-11-02T04:00:00,33.0,0.18556
5671,2020-10-01T23:00:00,611.0,3.09556
5671,2020-11-02T02:00:00,62.0,0.29889
5671,2020-12-01T23:00:00,270.0,1.53722
5671,2020-11-02T09:00:00,675.0,4.89167
5671,2020-12-01T14:00:00,785.0,6.615
5671,2020-10-01T19:00:00,1116.0,14.47833
5671,2020-11-02T07:00:00,308.0,2.05667
5671,2020-07-01T05:00:00,84.0,0.32167
5671,2020-12-01T09:00:00,743.0,5.76944
5671,2020-11-02T11:00:00,610.0,4.58778
5671,2020-07-01T10:00:00,839.0,5.64111
5671,2020-10-02T00:00:00,511.0,2.51278
5671,2020-11-02T10:00:00,708.0,6.32945
5671,2020-10-01T21:00:00,1032.0,6.7427800000000016
5671,2020-07-01T20:00:00,1217.0,17.41167
5671,2020-07-01T12:00:00,987.0,10.05222
5671,2020-10-01T05:00:00,92.0,0.46222
5671,2020-12-01T08:00:00,515.0,3.82
5671,2020-12-01T16:00:00,846.0,6.33556
5671,2020-12-01T15:00:00,805.0,5.2122199999999985
5671,2020-10-01T14:00:00,875.0,9.39945
5671,2020-07-02T07:00:00,335.0,2.18167
5671,2020-12-01T22:00:00,439.0,2.3288900000000003
5671,2020-12-01T05:00:00,54.0,0.31722
5671,2020-11-01T20:00:00,458.0,2.42334
5671,2020-11-02T00:00:00,194.0,1.03667
5671,2020-11-01T21:00:00,432.0,2.14055
5671,2020-08-05T03:00:00,170.0,0.75778
5671,2020-08-05T06:00:00,122.0,0.65222
5671,2020-08-05T07:00:00,212.0,1.30223
5671,2020-08-05T05:00:00,84.0,0.34111
5671,2020-11-01T23:00:00,229.0,1.34834
5671,2020-07-06T00:00:00,441.0,2.33611
5671,2020-11-01T04:00:00,39.0,0.19445
5671,2020-10-08T08:00:00,602.0,4.99444
5671,2020-10-08T07:00:00,366.0,2.73445
5671,2020-10-08T04:00:00,77.0,0.39667
5671,2020-10-08T01:00:00,345.0,1.97334
5671,2020-11-01T09:00:00,133.0,0.89889
5671,2020-06-06T04:00:00,194.0,0.8866700000000001
5671,2020-06-06T05:00:00,170.0,0.73445
5671,2020-06-06T07:00:00,194.0,1.24722
5671,2020-06-06T13:00:00,841.0,4.80722
5671,2020-06-06T14:00:00,804.0,5.69111
5671,2020-06-06T18:00:00,860.0,5.78834
5671,2020-06-06T20:00:00,955.0,5.81
5671,2020-06-06T21:00:00,836.0,4.88055
5671,2020-06-06T23:00:00,486.0,2.52445
5671,2020-11-01T06:00:00,49.0,0.22
5671,2020-06-04T19:00:00,1012.0,8.10667
5671,2020-06-04T21:00:00,807.0,5.28945
5671,2020-06-04T17:00:00,965.0,11.40556
5671,2020-06-04T10:00:00,738.0,13.222779999999998
5671,2020-06-04T23:00:00,442.0,2.33278
5671,2020-06-04T15:00:00,971.0,9.745
5671,2020-06-04T16:00:00,927.0,7.226669999999999
5671,2020-06-04T22:00:00,497.0,2.67445
5671,2020-06-04T04:00:00,80.0,0.49778
5671,2020-06-04T14:00:00,816.0,6.48722
5671,2020-06-04T05:00:00,56.0,0.255
5671,2020-06-04T09:00:00,765.0,12.60167
5671,2020-06-04T03:00:00,152.0,1.04
5671,2020-11-01T10:00:00,178.0,1.37778
5671,2020-09-04T03:00:00,184.0,0.81833
5671,2020-09-04T09:00:00,890.0,6.0144400000000005
5671,2020-09-04T06:00:00,125.0,0.79778
5671,2020-09-04T11:00:00,990.0,8.72834
5671,2020-09-04T01:00:00,399.0,1.69556
5671,2020-10-09T09:00:00,895.0,9.73556
5671,2020-10-09T06:00:00,170.0,0.92945
5671,2020-10-09T05:00:00,118.0,0.555
5671,2020-10-09T03:00:00,161.0,0.87444
5671,2020-10-09T01:00:00,356.0,1.76445
5671,2020-11-01T07:00:00,93.0,0.4461100000000001
5671,2020-07-15T09:00:00,860.0,6.72778
5671,2020-07-15T08:00:00,575.0,3.76444
5671,2020-07-15T05:00:00,108.0,0.43222
5671,2020-07-15T04:00:00,129.0,0.6088899999999999
5671,2020-07-15T01:00:00,794.0,4.5633300000000006
5671,2020-11-01T22:00:00,340.0,1.63056
5671,2020-09-25T18:00:00,993.0,35.00222
5671,2020-09-25T17:00:00,1054.0,20.62945
5671,2020-11-01T13:00:00,479.0,2.33167
5671,2020-11-01T16:00:00,490.0,2.83667
5671,2020-07-15T07:00:00,297.0,2.23833
5671,2020-07-15T06:00:00,123.0,0.68056
5671,2020-07-15T03:00:00,214.0,1.14556
5671,2020-07-15T02:00:00,313.0,1.45778
5671,2020-11-01T08:00:00,132.0,0.8827799999999999
5671,2020-03-08T03:00:00,349.0,1.84333
5671,2020-03-08T04:00:00,292.0,1.58889
5671,2020-03-08T05:00:00,207.0,0.905
5671,2020-03-08T06:00:00,195.0,1.06722
5671,2020-03-08T08:00:00,180.0,1.26944
5671,2020-03-08T10:00:00,352.0,2.22445
5671,2020-03-08T11:00:00,487.0,3.1266700000000003
5671,2020-03-08T12:00:00,586.0,3.60556
5671,2020-03-08T14:00:00,624.0,3.74389
5671,2020-03-08T15:00:00,604.0,4.1177800000000016
5671,2020-03-08T16:00:00,788.0,5.73555
5671,2020-03-08T17:00:00,758.0,5.75778
5671,2020-03-09T02:00:00,159.0,0.87
5671,2020-03-09T03:00:00,76.0,0.38556
5671,2020-03-09T04:00:00,63.0,0.37334
5671,2020-03-09T05:00:00,95.0,0.4361100000000001
5671,2020-03-09T07:00:00,350.0,2.48278
5671,2020-03-09T10:00:00,933.0,11.68889
5671,2020-03-09T12:00:00,798.0,5.81945
5671,2020-03-09T14:00:00,772.0,6.28167
5671,2020-03-09T16:00:00,832.0,8.18834
5671,2020-03-09T19:00:00,1154.0,14.92278
5671,2020-03-09T20:00:00,1022.0,12.53222
5671,2020-03-09T21:00:00,713.0,5.3061099999999985
5671,2020-03-09T22:00:00,502.0,3.04723
5671,2020-03-10T00:00:00,335.0,2.175
5671,2020-03-10T01:00:00,247.0,1.62222
5671,2020-03-10T03:00:00,97.0,0.78222
5671,2020-03-10T05:00:00,71.0,0.30889
5671,2020-03-10T06:00:00,143.0,0.80778
5671,2020-03-10T07:00:00,360.0,2.28945
5671,2020-03-10T11:00:00,882.0,7.707219999999999
5671,2020-03-10T13:00:00,793.0,5.6083300000000005
5671,2020-03-10T16:00:00,847.0,6.33611
5671,2020-03-10T17:00:00,830.0,7.9333399999999985
5671,2020-03-10T18:00:00,1000.0,8.73611
5671,2020-03-10T19:00:00,1102.0,8.27944
5671,2020-03-10T22:00:00,552.0,3.095
5671,2020-03-10T23:00:00,660.0,3.87445
5671,2020-03-11T00:00:00,591.0,3.5622199999999995
5671,2020-03-11T01:00:00,374.0,2.39278
5671,2020-03-11T03:00:00,157.0,1.09389
5671,2020-03-11T04:00:00,129.0,0.74778
5671,2020-03-11T07:00:00,345.0,1.75056
5671,2020-03-11T08:00:00,751.0,6.5
5671,2020-03-11T13:00:00,975.0,12.35667
5671,2020-03-11T14:00:00,966.0,6.59055
5671,2020-03-11T15:00:00,916.0,8.95
5671,2020-03-11T16:00:00,913.0,7.56222
5671,2020-03-11T19:00:00,1076.0,16.29278
5671,2020-03-11T20:00:00,1055.0,8.223889999999999
5671,2020-03-11T23:00:00,477.0,2.8088900000000003
5671,2020-03-12T00:00:00,605.0,3.405
5671,2020-03-12T02:00:00,231.0,1.01722
5671,2020-03-12T04:00:00,85.0,0.40333
5671,2020-03-12T06:00:00,129.0,0.72222
5671,2020-03-12T07:00:00,341.0,2.41111
5671,2020-03-12T08:00:00,706.0,8.48333
5671,2020-03-12T12:00:00,846.0,9.08667
5671,2020-03-12T17:00:00,884.0,9.01722
5671,2020-03-12T18:00:00,970.0,9.51
5671,2020-03-12T19:00:00,1192.0,14.635
5671,2020-03-12T20:00:00,1149.0,18.01833
5671,2020-03-12T21:00:00,669.0,4.1177800000000016
5671,2020-03-12T22:00:00,544.0,3.34222
5671,2020-03-13T01:00:00,335.0,1.90222
5671,2020-03-13T04:00:00,137.0,0.92278
5671,2020-03-13T06:00:00,180.0,0.83167
5671,2020-03-13T08:00:00,788.0,10.07
5671,2020-03-13T10:00:00,1051.0,9.59445
5671,2020-03-13T12:00:00,852.0,9.38722
5671,2020-03-13T15:00:00,826.0,9.92167
5671,2020-03-13T17:00:00,986.0,10.40556
5671,2020-03-13T21:00:00,835.0,5.26056
5671,2020-03-13T23:00:00,469.0,2.7033400000000003
5671,2020-03-14T00:00:00,459.0,2.51611
5671,2020-03-14T01:00:00,434.0,2.46722
5671,2020-03-14T02:00:00,305.0,1.475
